datetime,region,latitude,longitude,sst,pressure,rainfall,wind_speed
2022-05-01,Andhra Pradesh,13.0,80.0,31.18,998.3,2.41,4.03
2022-06-01,Andhra Pradesh,13.0,80.0,30.42,999.0999999999999,4.95,3.48
2022-07-01,Andhra Pradesh,13.0,80.0,29.34,998.8,3.64,3.93
2022-08-01,Andhra Pradesh,13.0,80.0,28.87,998.9,6.08,3.65
2022-09-01,Andhra Pradesh,13.0,80.0,28.43,1000.6999999999999,2.82,3.07
2022-10-01,Andhra Pradesh,13.0,80.0,27.5,1003.0,6.3,3.43
2022-11-01,Andhra Pradesh,13.0,80.0,25.74,1005.4000000000001,10.46,4.16
2022-12-01,Andhra Pradesh,13.0,80.0,25.13,1005.3,6.73,4.61
2023-01-01,Andhra Pradesh,13.0,80.0,24.13,1008.1,0.12,3.67
2023-02-01,Andhra Pradesh,13.0,80.0,26.17,1007.3000000000001,0.04,3.07
2023-03-01,Andhra Pradesh,13.0,80.0,29.3,1005.6999999999999,1.92,3.77
2023-04-01,Andhra Pradesh,13.0,80.0,32.31,1003.1999999999999,0.41,3.78
2023-05-01,Andhra Pradesh,13.0,80.0,32.32,1001.4,2.05,3.46
2023-06-01,Andhra Pradesh,13.0,80.0,31.09,999.5,5.14,4.19
2023-07-01,Andhra Pradesh,13.0,80.0,29.7,999.9,2.88,4.57
2023-08-01,Andhra Pradesh,13.0,80.0,30.04,1001.3,6.87,3.13
2023-09-01,Andhra Pradesh,13.0,80.0,28.12,1000.9000000000001,7.47,3.76
2023-10-01,Andhra Pradesh,13.0,80.0,28.13,1005.0,1.78,3.0
2023-11-01,Andhra Pradesh,13.0,80.0,27.12,1006.0,11.57,3.92
2023-12-01,Andhra Pradesh,13.0,80.0,25.36,1006.7,9.77,5.22
2024-01-01,Andhra Pradesh,13.0,80.0,25.06,1008.5,1.83,3.8
2024-02-01,Andhra Pradesh,13.0,80.0,27.5,1008.5,0.0,3.63
2024-03-01,Andhra Pradesh,13.0,80.0,30.85,1006.4,0.0,3.77
2024-04-01,Andhra Pradesh,13.0,80.0,34.36,1002.6,0.01,4.15
2024-05-01,Andhra Pradesh,13.0,80.0,33.89,999.3000000000001,1.2,4.02
2024-06-01,Andhra Pradesh,13.0,80.0,30.03,999.8000000000001,6.43,4.32
2024-07-01,Andhra Pradesh,13.0,80.0,29.24,998.9,5.29,4.96
2024-08-01,Andhra Pradesh,13.0,80.0,28.92,1000.8,5.59,3.58
2024-09-01,Andhra Pradesh,13.0,80.0,29.17,1000.5,3.31,3.29
2024-10-01,Andhra Pradesh,13.0,80.0,28.53,1003.0,9.38,2.41
2024-11-01,Andhra Pradesh,13.0,80.0,26.61,1004.7,12.78,5.16
2024-12-01,Andhra Pradesh,13.0,80.0,25.65,1005.3,7.3,4.85
2015-01-01,Andhra Pradesh,13.0,80.5,26.47,1013.9,0.13,4.72
2015-02-01,Andhra Pradesh,13.0,80.5,27.18,1013.3,0.01,4.55
2015-03-01,Andhra Pradesh,13.0,80.5,29.43,1012.3000000000001,0.02,4.07
2015-04-01,Andhra Pradesh,13.0,80.5,30.53,1009.5,2.84,5.01
2015-05-01,Andhra Pradesh,13.0,80.5,30.41,1006.5999999999999,1.44,5.85
2015-06-01,Andhra Pradesh,13.0,80.5,30.24,1005.0,1.97,6.24
2015-07-01,Andhra Pradesh,13.0,80.5,30.15,1005.1999999999999,3.08,5.52
2015-08-01,Andhra Pradesh,13.0,80.5,29.59,1006.4,5.45,4.86
2015-09-01,Andhra Pradesh,13.0,80.5,29.61,1007.5,3.91,4.12
2015-10-01,Andhra Pradesh,13.0,80.5,29.93,1010.5,4.39,3.81
2015-11-01,Andhra Pradesh,13.0,80.5,28.39,1010.1,32.85,5.83
2015-12-01,Andhra Pradesh,13.0,80.5,27.47,1013.5,8.68,5.31
2016-01-01,Andhra Pradesh,13.0,80.5,27.11,1014.2,0.04,4.09
2016-02-01,Andhra Pradesh,13.0,80.5,28.14,1013.4000000000001,0.0,3.92
2016-03-01,Andhra Pradesh,13.0,80.5,29.73,1011.5,0.0,4.58
2016-04-01,Andhra Pradesh,13.0,80.5,31.31,1008.4000000000001,0.01,5.97
2016-05-01,Andhra Pradesh,13.0,80.5,31.25,1005.6999999999999,5.51,5.96
2016-06-01,Andhra Pradesh,13.0,80.5,30.04,1004.7,3.92,5.51
2016-07-01,Andhra Pradesh,13.0,80.5,29.36,1005.1,2.72,5.64
2016-08-01,Andhra Pradesh,13.0,80.5,29.8,1004.9,2.4,5.37
2016-09-01,Andhra Pradesh,13.0,80.5,29.53,1006.0,4.8,4.58
2016-10-01,Andhra Pradesh,13.0,80.5,29.71,1008.1999999999999,0.9,3.57
2016-11-01,Andhra Pradesh,13.0,80.5,28.52,1011.1,0.77,4.95
2016-12-01,Andhra Pradesh,13.0,80.5,27.13,1011.8000000000001,5.66,5.55
2017-01-01,Andhra Pradesh,13.0,80.5,26.92,1013.3,0.68,5.15
2017-02-01,Andhra Pradesh,13.0,80.5,27.33,1013.6,0.0,3.95
2017-03-01,Andhra Pradesh,13.0,80.5,29.43,1010.3,0.15,4.73
2017-04-01,Andhra Pradesh,13.0,80.5,30.52,1007.8,0.04,5.87
2017-05-01,Andhra Pradesh,13.0,80.5,31.04,1005.9000000000001,0.36,5.4
2017-06-01,Andhra Pradesh,13.0,80.5,30.46,1004.8000000000001,2.74,5.85
2017-07-01,Andhra Pradesh,13.0,80.5,29.87,1005.1999999999999,4.51,4.93
2017-08-01,Andhra Pradesh,13.0,80.5,29.58,1004.8000000000001,7.86,4.75
2017-09-01,Andhra Pradesh,13.0,80.5,29.37,1006.7,6.63,4.05
2017-10-01,Andhra Pradesh,13.0,80.5,29.36,1007.4,6.85,3.96
2017-11-01,Andhra Pradesh,13.0,80.5,28.12,1009.3000000000001,13.39,6.13
2017-12-01,Andhra Pradesh,13.0,80.5,26.71,1012.4,0.44,5.52
2018-01-01,Andhra Pradesh,13.0,80.5,26.06,1011.9,0.1,4.85
2018-02-01,Andhra Pradesh,13.0,80.5,26.97,1012.8,0.08,3.96
2018-03-01,Andhra Pradesh,13.0,80.5,28.82,1010.3,0.34,3.88
2018-04-01,Andhra Pradesh,13.0,80.5,30.8,1008.1999999999999,0.1,5.11
2018-05-01,Andhra Pradesh,13.0,80.5,31.02,1005.8,0.49,5.37
2018-06-01,Andhra Pradesh,13.0,80.5,29.99,1004.2,2.12,5.64
2018-07-01,Andhra Pradesh,13.0,80.5,29.46,1004.0,2.52,5.92
2018-08-01,Andhra Pradesh,13.0,80.5,29.19,1004.7,5.13,5.24
2018-09-01,Andhra Pradesh,13.0,80.5,29.37,1007.4,3.13,4.29
2018-10-01,Andhra Pradesh,13.0,80.5,29.43,1009.7,5.48,4.63
2018-11-01,Andhra Pradesh,13.0,80.5,28.32,1011.5,6.16,5.48
2018-12-01,Andhra Pradesh,13.0,80.5,26.88,1012.5,2.54,5.88
2019-01-01,Andhra Pradesh,13.0,80.5,26.1,1014.5,0.02,5.09
2019-02-01,Andhra Pradesh,13.0,80.5,27.75,1013.1999999999999,0.05,4.66
2019-03-01,Andhra Pradesh,13.0,80.5,29.6,1011.1,0.03,4.76
2019-04-01,Andhra Pradesh,13.0,80.5,30.83,1008.5,0.09,4.93
2019-05-01,Andhra Pradesh,13.0,80.5,30.39,1005.9000000000001,0.21,6.15
2019-06-01,Andhra Pradesh,13.0,80.5,30.49,1004.3000000000001,2.27,5.62
2019-07-01,Andhra Pradesh,13.0,80.5,29.45,1004.8000000000001,5.06,5.62
2019-08-01,Andhra Pradesh,13.0,80.5,28.71,1005.3,7.48,6.06
2019-09-01,Andhra Pradesh,13.0,80.5,28.78,1007.4,8.27,5.25
2019-10-01,Andhra Pradesh,13.0,80.5,29.19,1009.7,7.55,3.76
2019-11-01,Andhra Pradesh,13.0,80.5,28.6,1010.6999999999999,6.08,4.7
2019-12-01,Andhra Pradesh,13.0,80.5,27.32,1012.8,4.61,5.74
2020-01-01,Andhra Pradesh,13.0,80.5,27.11,1013.1,0.98,4.31
2020-02-01,Andhra Pradesh,13.0,80.5,27.89,1013.6,0.01,4.66
2020-03-01,Andhra Pradesh,13.0,80.5,29.5,1011.1,0.01,3.98
2020-04-01,Andhra Pradesh,13.0,80.5,30.79,1009.7,1.41,4.36
2020-05-01,Andhra Pradesh,13.0,80.5,31.09,1005.6,3.97,5.02
2020-06-01,Andhra Pradesh,13.0,80.5,30.34,1004.3000000000001,2.28,5.2
2020-07-01,Andhra Pradesh,13.0,80.5,29.73,1004.7,6.36,5.12
2020-08-01,Andhra Pradesh,13.0,80.5,29.15,1004.8000000000001,4.28,5.1
2020-09-01,Andhra Pradesh,13.0,80.5,29.28,1005.4000000000001,6.78,5.21
2020-10-01,Andhra Pradesh,13.0,80.5,29.16,1006.0,4.47,4.11
2020-11-01,Andhra Pradesh,13.0,80.5,28.51,1010.5,14.91,5.85
2020-12-01,Andhra Pradesh,13.0,80.5,26.94,1011.8000000000001,6.52,6.1
2021-01-01,Andhra Pradesh,13.0,80.5,26.81,1011.4,4.35,4.94
2021-02-01,Andhra Pradesh,13.0,80.5,26.93,1012.5,0.94,4.53
2021-03-01,Andhra Pradesh,13.0,80.5,28.95,1010.6,0.01,3.2
2021-04-01,Andhra Pradesh,13.0,80.5,30.29,1008.6,0.78,4.17
2021-05-01,Andhra Pradesh,13.0,80.5,30.93,1005.6999999999999,1.59,5.27
2021-06-01,Andhra Pradesh,13.0,80.5,30.15,1005.4000000000001,2.54,5.43
2021-07-01,Andhra Pradesh,13.0,80.5,29.65,1004.3000000000001,6.9,5.69
2021-08-01,Andhra Pradesh,13.0,80.5,29.46,1005.6,4.45,5.09
2021-09-01,Andhra Pradesh,13.0,80.5,29.15,1005.4000000000001,3.89,5.11
2021-10-01,Andhra Pradesh,13.0,80.5,29.54,1007.3000000000001,6.4,3.92
2021-11-01,Andhra Pradesh,13.0,80.5,28.34,1007.9000000000001,25.79,5.74
2021-12-01,Andhra Pradesh,13.0,80.5,27.26,1012.6999999999999,4.63,5.4
2022-01-01,Andhra Pradesh,13.0,80.5,27.01,1012.2,1.28,4.65
2022-02-01,Andhra Pradesh,13.0,80.5,27.55,1011.5,0.03,4.44
2022-03-01,Andhra Pradesh,13.0,80.5,28.78,1008.9,0.05,4.47
2022-04-01,Andhra Pradesh,13.0,80.5,30.52,1007.8,0.1,4.23
2022-05-01,Andhra Pradesh,13.0,80.5,30.13,1003.6,1.77,5.36
2022-06-01,Andhra Pradesh,13.0,80.5,29.96,1004.4,5.88,4.87
2022-07-01,Andhra Pradesh,13.0,80.5,29.62,1004.0,4.98,4.87
2022-08-01,Andhra Pradesh,13.0,80.5,29.41,1004.0999999999999,6.69,4.71
2022-09-01,Andhra Pradesh,13.0,80.5,29.49,1006.0,2.63,4.2
2022-10-01,Andhra Pradesh,13.0,80.5,29.19,1008.1999999999999,7.1,4.4
2022-11-01,Andhra Pradesh,13.0,80.5,28.02,1010.5,9.9,5.42
2022-12-01,Andhra Pradesh,13.0,80.5,27.1,1010.4000000000001,6.72,6.2
2023-01-01,Andhra Pradesh,13.0,80.5,26.63,1013.1999999999999,0.17,5.07
2023-02-01,Andhra Pradesh,13.0,80.5,27.31,1012.6,0.03,3.78
2023-03-01,Andhra Pradesh,13.0,80.5,28.69,1011.1,1.96,4.59
2023-04-01,Andhra Pradesh,13.0,80.5,30.54,1008.6,0.36,4.3
2023-05-01,Andhra Pradesh,13.0,80.5,30.76,1006.8000000000001,1.7,4.49
2023-06-01,Andhra Pradesh,13.0,80.5,30.31,1004.8000000000001,6.07,5.91
2023-07-01,Andhra Pradesh,13.0,80.5,29.58,1005.1,2.91,5.84
2023-08-01,Andhra Pradesh,13.0,80.5,29.58,1006.7,8.11,4.5
2023-09-01,Andhra Pradesh,13.0,80.5,29.15,1006.2,6.29,5.52
2023-10-01,Andhra Pradesh,13.0,80.5,29.42,1010.1999999999999,1.98,4.03
2023-11-01,Andhra Pradesh,13.0,80.5,28.85,1011.1,12.2,5.18
2023-12-01,Andhra Pradesh,13.0,80.5,27.48,1011.7,9.09,6.91
2024-01-01,Andhra Pradesh,13.0,80.5,27.27,1013.6,1.92,5.21
2024-02-01,Andhra Pradesh,13.0,80.5,28.28,1013.8,0.0,4.7
2024-03-01,Andhra Pradesh,13.0,80.5,29.73,1011.8000000000001,0.0,4.32
2024-04-01,Andhra Pradesh,13.0,80.5,31.64,1008.0,0.03,4.66
2024-05-01,Andhra Pradesh,13.0,80.5,31.69,1004.7,1.57,4.96
2024-06-01,Andhra Pradesh,13.0,80.5,30.31,1005.1,7.1,5.88
2024-07-01,Andhra Pradesh,13.0,80.5,29.51,1004.2,6.89,6.4
2024-08-01,Andhra Pradesh,13.0,80.5,29.76,1006.1,3.97,5.09
2024-09-01,Andhra Pradesh,13.0,80.5,29.68,1005.6999999999999,2.95,4.35
2024-10-01,Andhra Pradesh,13.0,80.5,29.96,1008.1999999999999,10.2,3.18
2024-11-01,Andhra Pradesh,13.0,80.5,28.64,1009.5999999999999,13.69,6.74
2024-12-01,Andhra Pradesh,13.0,80.5,27.35,1010.3,5.83,6.29
2015-01-01,Andhra Pradesh,13.0,81.0,27.04,1014.2,0.13,5.02
2015-02-01,Andhra Pradesh,13.0,81.0,27.18,1013.7,0.01,4.73
2015-03-01,Andhra Pradesh,13.0,81.0,28.75,1012.8,0.01,3.83
2015-04-01,Andhra Pradesh,13.0,81.0,30.0,1010.0,3.43,4.79
2015-05-01,Andhra Pradesh,13.0,81.0,30.25,1007.0999999999999,1.68,6.34
2015-06-01,Andhra Pradesh,13.0,81.0,29.9,1005.5,2.55,7.02
2015-07-01,Andhra Pradesh,13.0,81.0,29.58,1005.8,4.15,6.6
2015-08-01,Andhra Pradesh,13.0,81.0,29.43,1006.8000000000001,6.66,5.75
2015-09-01,Andhra Pradesh,13.0,81.0,29.52,1007.9000000000001,4.68,4.77
2015-10-01,Andhra Pradesh,13.0,81.0,29.98,1010.9000000000001,4.65,4.12
2015-11-01,Andhra Pradesh,13.0,81.0,28.85,1010.6,30.05,6.22
2015-12-01,Andhra Pradesh,13.0,81.0,28.08,1013.8,9.15,5.74
2016-01-01,Andhra Pradesh,13.0,81.0,27.45,1014.5,0.03,4.51
2016-02-01,Andhra Pradesh,13.0,81.0,27.82,1013.8,0.0,4.08
2016-03-01,Andhra Pradesh,13.0,81.0,28.85,1012.0999999999999,0.0,4.33
2016-04-01,Andhra Pradesh,13.0,81.0,30.4,1009.0,0.01,5.83
2016-05-01,Andhra Pradesh,13.0,81.0,30.86,1006.1,5.31,6.35
2016-06-01,Andhra Pradesh,13.0,81.0,30.18,1005.1999999999999,5.16,6.69
2016-07-01,Andhra Pradesh,13.0,81.0,29.2,1005.6,3.48,6.46
2016-08-01,Andhra Pradesh,13.0,81.0,29.47,1005.4000000000001,2.57,6.2
2016-09-01,Andhra Pradesh,13.0,81.0,29.39,1006.5,5.95,5.4
2016-10-01,Andhra Pradesh,13.0,81.0,29.53,1008.5,0.88,3.8
2016-11-01,Andhra Pradesh,13.0,81.0,28.46,1011.3,0.83,5.18
2016-12-01,Andhra Pradesh,13.0,81.0,27.43,1012.0,4.88,5.93
2017-01-01,Andhra Pradesh,13.0,81.0,26.98,1013.6,0.55,5.55
2017-02-01,Andhra Pradesh,13.0,81.0,27.05,1014.0,0.0,4.11
2017-03-01,Andhra Pradesh,13.0,81.0,28.34,1010.9000000000001,0.14,4.55
2017-04-01,Andhra Pradesh,13.0,81.0,29.61,1008.4000000000001,0.04,5.96
2017-05-01,Andhra Pradesh,13.0,81.0,30.17,1006.5,0.46,5.75
2017-06-01,Andhra Pradesh,13.0,81.0,30.0,1005.4000000000001,3.25,6.96
2017-07-01,Andhra Pradesh,13.0,81.0,29.47,1005.6999999999999,5.3,5.79
2017-08-01,Andhra Pradesh,13.0,81.0,29.52,1005.1999999999999,9.02,5.59
2017-09-01,Andhra Pradesh,13.0,81.0,29.56,1007.2,6.0,4.71
2017-10-01,Andhra Pradesh,13.0,81.0,29.59,1007.8,6.12,4.55
2017-11-01,Andhra Pradesh,13.0,81.0,28.59,1009.5,11.24,6.4
2017-12-01,Andhra Pradesh,13.0,81.0,27.15,1012.6999999999999,0.21,5.9
2018-01-01,Andhra Pradesh,13.0,81.0,26.5,1012.2,0.12,5.23
2018-02-01,Andhra Pradesh,13.0,81.0,26.84,1013.1999999999999,0.01,4.23
2018-03-01,Andhra Pradesh,13.0,81.0,28.15,1010.8,0.15,3.78
2018-04-01,Andhra Pradesh,13.0,81.0,29.69,1008.8,0.1,4.89
2018-05-01,Andhra Pradesh,13.0,81.0,30.62,1006.4,0.53,5.4
2018-06-01,Andhra Pradesh,13.0,81.0,29.69,1004.7,2.88,6.86
2018-07-01,Andhra Pradesh,13.0,81.0,29.13,1004.5,3.42,6.97
2018-08-01,Andhra Pradesh,13.0,81.0,28.75,1005.1999999999999,5.51,6.39
2018-09-01,Andhra Pradesh,13.0,81.0,29.1,1007.8,3.12,4.68
2018-10-01,Andhra Pradesh,13.0,81.0,29.49,1010.1,6.17,4.88
2018-11-01,Andhra Pradesh,13.0,81.0,28.43,1011.9,5.34,5.95
2018-12-01,Andhra Pradesh,13.0,81.0,27.36,1012.6999999999999,2.58,6.38
2019-01-01,Andhra Pradesh,13.0,81.0,26.25,1014.9,0.02,5.49
2019-02-01,Andhra Pradesh,13.0,81.0,27.41,1013.6,0.02,4.73
2019-03-01,Andhra Pradesh,13.0,81.0,28.58,1011.7,0.01,4.45
2019-04-01,Andhra Pradesh,13.0,81.0,29.98,1009.2,0.1,4.69
2019-05-01,Andhra Pradesh,13.0,81.0,29.93,1006.5,0.21,6.66
2019-06-01,Andhra Pradesh,13.0,81.0,29.99,1004.9,2.42,6.41
2019-07-01,Andhra Pradesh,13.0,81.0,29.28,1005.4000000000001,5.56,6.7
2019-08-01,Andhra Pradesh,13.0,81.0,28.85,1005.8,9.67,7.29
2019-09-01,Andhra Pradesh,13.0,81.0,28.89,1008.0,9.3,5.81
2019-10-01,Andhra Pradesh,13.0,81.0,29.58,1010.1,7.56,3.81
2019-11-01,Andhra Pradesh,13.0,81.0,28.86,1011.1,5.3,4.95
2019-12-01,Andhra Pradesh,13.0,81.0,27.79,1013.1999999999999,3.41,6.19
2020-01-01,Andhra Pradesh,13.0,81.0,27.54,1013.5,0.95,4.54
2020-02-01,Andhra Pradesh,13.0,81.0,27.83,1014.0,0.01,4.79
2020-03-01,Andhra Pradesh,13.0,81.0,28.54,1011.5999999999999,0.01,3.62
2020-04-01,Andhra Pradesh,13.0,81.0,30.02,1010.3,0.93,3.96
2020-05-01,Andhra Pradesh,13.0,81.0,30.73,1006.1,4.62,5.37
2020-06-01,Andhra Pradesh,13.0,81.0,30.2,1004.9,2.63,6.03
2020-07-01,Andhra Pradesh,13.0,81.0,29.76,1005.1999999999999,7.05,5.8
2020-08-01,Andhra Pradesh,13.0,81.0,29.18,1005.3,5.39,6.14
2020-09-01,Andhra Pradesh,13.0,81.0,29.42,1005.9000000000001,6.35,6.08
2020-10-01,Andhra Pradesh,13.0,81.0,29.2,1006.4,4.53,4.74
2020-11-01,Andhra Pradesh,13.0,81.0,28.98,1010.8,15.11,6.21
2020-12-01,Andhra Pradesh,13.0,81.0,27.5,1012.0999999999999,5.61,6.57
2021-01-01,Andhra Pradesh,13.0,81.0,27.37,1011.8000000000001,4.02,5.46
2021-02-01,Andhra Pradesh,13.0,81.0,27.12,1012.8,0.63,4.78
2021-03-01,Andhra Pradesh,13.0,81.0,28.58,1011.0,0.01,3.14
2021-04-01,Andhra Pradesh,13.0,81.0,29.64,1009.2,0.86,3.99
2021-05-01,Andhra Pradesh,13.0,81.0,30.52,1006.3,1.4,5.58
2021-06-01,Andhra Pradesh,13.0,81.0,29.95,1005.9000000000001,2.7,6.34
2021-07-01,Andhra Pradesh,13.0,81.0,29.63,1004.8000000000001,6.81,6.63
2021-08-01,Andhra Pradesh,13.0,81.0,29.41,1006.0,4.96,5.95
2021-09-01,Andhra Pradesh,13.0,81.0,29.27,1005.9000000000001,3.65,5.86
2021-10-01,Andhra Pradesh,13.0,81.0,29.68,1007.6,6.6,4.33
2021-11-01,Andhra Pradesh,13.0,81.0,28.92,1008.1999999999999,22.77,5.99
2021-12-01,Andhra Pradesh,13.0,81.0,28.03,1012.9000000000001,4.18,5.81
2022-01-01,Andhra Pradesh,13.0,81.0,27.47,1012.6,0.94,4.95
2022-02-01,Andhra Pradesh,13.0,81.0,27.65,1011.9,0.04,4.7
2022-03-01,Andhra Pradesh,13.0,81.0,28.21,1009.4,0.07,4.59
2022-04-01,Andhra Pradesh,13.0,81.0,29.75,1008.3,0.13,4.03
2022-05-01,Andhra Pradesh,13.0,81.0,29.86,1004.0999999999999,1.79,6.2
2022-06-01,Andhra Pradesh,13.0,81.0,29.68,1004.9,7.01,5.5
2022-07-01,Andhra Pradesh,13.0,81.0,29.5,1004.4,6.59,5.58
2022-08-01,Andhra Pradesh,13.0,81.0,29.29,1004.5999999999999,6.67,5.28
2022-09-01,Andhra Pradesh,13.0,81.0,29.49,1006.5,2.51,4.73
2022-10-01,Andhra Pradesh,13.0,81.0,29.31,1008.5,6.09,4.6
2022-11-01,Andhra Pradesh,13.0,81.0,28.56,1010.6999999999999,7.82,5.78
2022-12-01,Andhra Pradesh,13.0,81.0,27.55,1010.6999999999999,6.28,6.74
2023-01-01,Andhra Pradesh,13.0,81.0,27.04,1013.5,0.19,5.71
2023-02-01,Andhra Pradesh,13.0,81.0,27.27,1013.0,0.03,4.07
2023-03-01,Andhra Pradesh,13.0,81.0,28.19,1011.5999999999999,1.58,4.63
2023-04-01,Andhra Pradesh,13.0,81.0,29.97,1009.2,0.33,4.11
2023-05-01,Andhra Pradesh,13.0,81.0,30.32,1007.3000000000001,2.01,4.81
2023-06-01,Andhra Pradesh,13.0,81.0,30.24,1005.3,7.23,6.8
2023-07-01,Andhra Pradesh,13.0,81.0,29.48,1005.6,3.71,6.84
2023-08-01,Andhra Pradesh,13.0,81.0,29.37,1007.2,8.54,5.3
2023-09-01,Andhra Pradesh,13.0,81.0,29.46,1006.7,6.02,6.51
2023-10-01,Andhra Pradesh,13.0,81.0,29.56,1010.6,2.19,4.33
2023-11-01,Andhra Pradesh,13.0,81.0,29.21,1011.5,12.42,5.49
2023-12-01,Andhra Pradesh,13.0,81.0,27.97,1011.9,9.56,7.2
2024-01-01,Andhra Pradesh,13.0,81.0,27.59,1014.0,1.66,5.66
2024-02-01,Andhra Pradesh,13.0,81.0,28.03,1014.3000000000001,0.0,5.05
2024-03-01,Andhra Pradesh,13.0,81.0,28.91,1012.3000000000001,0.0,4.0
2024-04-01,Andhra Pradesh,13.0,81.0,30.32,1008.6,0.03,4.37
2024-05-01,Andhra Pradesh,13.0,81.0,31.03,1005.3,2.03,5.25
2024-06-01,Andhra Pradesh,13.0,81.0,30.32,1005.6,7.75,6.84
2024-07-01,Andhra Pradesh,13.0,81.0,29.58,1004.7,7.66,7.39
2024-08-01,Andhra Pradesh,13.0,81.0,29.88,1006.5999999999999,3.65,5.85
2024-09-01,Andhra Pradesh,13.0,81.0,29.51,1006.1,2.85,5.06
2024-10-01,Andhra Pradesh,13.0,81.0,30.04,1008.7,9.98,3.45
2024-11-01,Andhra Pradesh,13.0,81.0,28.99,1009.9,13.45,7.07
2024-12-01,Andhra Pradesh,13.0,81.0,27.87,1010.6,6.85,6.59
2015-01-01,Andhra Pradesh,13.0,81.5,27.04,1014.2,0.13,5.02
2015-02-01,Andhra Pradesh,13.0,81.5,27.18,1013.7,0.01,4.73
2015-03-01,Andhra Pradesh,13.0,81.5,28.75,1012.8,0.01,3.83
2015-04-01,Andhra Pradesh,13.0,81.5,30.0,1010.0,3.43,4.79
2015-05-01,Andhra Pradesh,13.0,81.5,30.25,1007.0999999999999,1.68,6.34
2015-06-01,Andhra Pradesh,13.0,81.5,29.9,1005.5,2.55,7.02
2015-07-01,Andhra Pradesh,13.0,81.5,29.58,1005.8,4.15,6.6
2015-08-01,Andhra Pradesh,13.0,81.5,29.43,1006.8000000000001,6.66,5.75
2015-09-01,Andhra Pradesh,13.0,81.5,29.52,1007.9000000000001,4.68,4.77
2015-10-01,Andhra Pradesh,13.0,81.5,29.98,1010.9000000000001,4.65,4.12
2015-11-01,Andhra Pradesh,13.0,81.5,28.85,1010.6,30.05,6.22
2015-12-01,Andhra Pradesh,13.0,81.5,28.08,1013.8,9.15,5.74
2016-01-01,Andhra Pradesh,13.0,81.5,27.45,1014.5,0.03,4.51
2016-02-01,Andhra Pradesh,13.0,81.5,27.82,1013.8,0.0,4.08
2016-03-01,Andhra Pradesh,13.0,81.5,28.85,1012.0999999999999,0.0,4.33
2016-04-01,Andhra Pradesh,13.0,81.5,30.4,1009.0,0.01,5.83
2016-05-01,Andhra Pradesh,13.0,81.5,30.86,1006.1,5.31,6.35
2016-06-01,Andhra Pradesh,13.0,81.5,30.18,1005.1999999999999,5.16,6.69
2016-07-01,Andhra Pradesh,13.0,81.5,29.2,1005.6,3.48,6.46
2016-08-01,Andhra Pradesh,13.0,81.5,29.47,1005.4000000000001,2.57,6.2
2016-09-01,Andhra Pradesh,13.0,81.5,29.39,1006.5,5.95,5.4
2016-10-01,Andhra Pradesh,13.0,81.5,29.53,1008.5,0.88,3.8
2016-11-01,Andhra Pradesh,13.0,81.5,28.46,1011.3,0.83,5.18
2016-12-01,Andhra Pradesh,13.0,81.5,27.43,1012.0,4.88,5.93
2017-01-01,Andhra Pradesh,13.0,81.5,26.98,1013.6,0.55,5.55
2017-02-01,Andhra Pradesh,13.0,81.5,27.05,1014.0,0.0,4.11
2017-03-01,Andhra Pradesh,13.0,81.5,28.34,1010.9000000000001,0.14,4.55
2017-04-01,Andhra Pradesh,13.0,81.5,29.61,1008.4000000000001,0.04,5.96
2017-05-01,Andhra Pradesh,13.0,81.5,30.17,1006.5,0.46,5.75
2017-06-01,Andhra Pradesh,13.0,81.5,30.0,1005.4000000000001,3.25,6.96
2017-07-01,Andhra Pradesh,13.0,81.5,29.47,1005.6999999999999,5.3,5.79
2017-08-01,Andhra Pradesh,13.0,81.5,29.52,1005.1999999999999,9.02,5.59
2017-09-01,Andhra Pradesh,13.0,81.5,29.56,1007.2,6.0,4.71
2017-10-01,Andhra Pradesh,13.0,81.5,29.59,1007.8,6.12,4.55
2017-11-01,Andhra Pradesh,13.0,81.5,28.59,1009.5,11.24,6.4
2017-12-01,Andhra Pradesh,13.0,81.5,27.15,1012.6999999999999,0.21,5.9
2018-01-01,Andhra Pradesh,13.0,81.5,26.5,1012.2,0.12,5.23
2018-02-01,Andhra Pradesh,13.0,81.5,26.84,1013.1999999999999,0.01,4.23
2018-03-01,Andhra Pradesh,13.0,81.5,28.15,1010.8,0.15,3.78
2018-04-01,Andhra Pradesh,13.0,81.5,29.69,1008.8,0.1,4.89
2018-05-01,Andhra Pradesh,13.0,81.5,30.62,1006.4,0.53,5.4
2018-06-01,Andhra Pradesh,13.0,81.5,29.69,1004.7,2.88,6.86
2018-07-01,Andhra Pradesh,13.0,81.5,29.13,1004.5,3.42,6.97
2018-08-01,Andhra Pradesh,13.0,81.5,28.75,1005.1999999999999,5.51,6.39
2018-09-01,Andhra Pradesh,13.0,81.5,29.1,1007.8,3.12,4.68
2018-10-01,Andhra Pradesh,13.0,81.5,29.49,1010.1,6.17,4.88
2018-11-01,Andhra Pradesh,13.0,81.5,28.43,1011.9,5.34,5.95
2018-12-01,Andhra Pradesh,13.0,81.5,27.36,1012.6999999999999,2.58,6.38
2019-01-01,Andhra Pradesh,13.0,81.5,26.25,1014.9,0.02,5.49
2019-02-01,Andhra Pradesh,13.0,81.5,27.41,1013.6,0.02,4.73
